user_id,event_type,video_id,timestamp,device_id,geo_location,comment_length,spam_flag,upload_rate,reports,abuse_score,is_abusive
700,comment,42849,2024-04-14 09:56:00,1787,PH,57,0,1,0,0,0
1994,report,28339,2024-05-16 03:37:00,1324,DE,0,0,0,0,1,0
2538,comment,66964,2024-02-07 21:05:00,1017,US,48,0,0,0,0,0
1563,comment,33129,2024-05-03 11:20:00,1608,IN,65,0,3,0,0,0
1534,like,54120,2024-05-20 00:26:00,1717,IN,0,0,1,0,1,0
329,upload,52569,2024-07-01 10:55:00,1641,US,0,0,0,1,2,0
1549,comment,13486,2024-04-20 06:13:00,1853,US,53,0,3,0,0,0
959,comment,79658,2024-05-05 02:38:00,1010,BR,61,0,0,3,1,0
244,upload,13550,2024-07-01 06:35:00,1177,US,0,0,0,0,1,0
2026,upload,15079,2024-06-17 09:56:00,3310,MX,0,0,0,0,1,0
1467,comment,63367,2024-01-15 19:15:00,1593,BR,51,0,1,0,0,0
2641,comment,28836,2024-02-08 17:12:00,1198,CA,58,0,1,0,0,0
1660,upload,69852,2024-03-29 08:51:00,1658,NG,0,0,3,0,1,0
131,like,64208,2024-01-31 07:34:00,1377,CA,0,0,3,0,1,0
1021,comment,76611,2024-05-18 18:29:00,1493,CA,46,1,2,4,3,1
2404,comment,16865,2024-02-23 12:51:00,1823,US,63,0,0,0,0,0
613,comment,42824,2024-04-15 13:03:00,1868,IN,54,0,1,0,0,0
1755,comment,61256,2024-01-14 04:04:00,1966,DE,56,0,1,0,0,0
1372,upload,57172,2024-05-30 18:26:00,1000,ID,0,0,2,0,1,0
1184,comment,22294,2024-06-04 21:35:00,1173,UK,54,0,0,0,0,0
2758,like,52006,2024-03-04 02:25:00,1323,IN,0,0,1,0,1,0
2966,upload,65096,2024-04-25 20:47:00,1394,ID,0,0,1,0,1,0
1269,upload,25899,2024-02-28 10:20:00,1235,ID,0,0,0,0,1,0
974,comment,23098,2024-04-11 02:25:00,1913,BR,61,0,1,0,0,0
2146,comment,51205,2024-07-14 16:40:00,1760,US,44,0,1,0,0,0
1637,like,58453,2024-02-11 04:36:00,1263,IN,0,0,1,0,1,0
1334,comment,10420,2024-04-30 21:57:00,1251,DE,69,0,2,0,0,0
411,report,75253,2024-02-17 10:56:00,1070,ID,0,0,1,2,2,0
1524,upload,17862,2024-06-15 10:16:00,1494,BR,0,0,0,0,1,0
295,comment,74889,2024-02-01 18:38:00,1029,US,57,0,1,0,0,0
1811,comment,53989,2024-05-17 01:54:00,1449,DE,57,0,2,0,0,0
2306,like,35368,2024-05-12 03:52:00,1136,US,0,0,0,0,1,0
1436,report,66870,2024-04-08 16:06:00,1537,US,0,0,0,0,1,0
1310,comment,18624,2024-02-03 12:45:00,1658,IN,57,0,3,0,0,0
2305,upload,32033,2024-05-12 01:09:00,1088,BR,0,0,1,0,1,0
82,comment,22029,2024-01-05 19:53:00,1483,BR,52,0,1,0,0,0
1761,like,24820,2024-02-07 11:26:00,1847,IN,0,0,1,0,1,0
2004,comment,43926,2024-04-13 20:46:00,1384,US,54,0,1,0,0,0
508,comment,15721,2024-02-02 00:50:00,1707,BR,51,0,0,0,0,0
1547,like,37731,2024-07-09 12:06:00,1978,NG,0,0,0,0,1,0
585,like,53338,2024-06-27 13:34:00,1560,UK,0,0,1,0,1,0
2677,comment,44816,2024-01-03 12:49:00,1877,PH,53,0,1,0,0,0
2007,report,36679,2024-06-23 18:44:00,1919,MX,0,0,0,0,1,0
1940,upload,54864,2024-04-04 18:34:00,1970,ID,0,0,2,0,1,0
1223,like,15279,2024-01-10 05:25:00,1232,US,0,0,0,0,1,0
2401,comment,27675,2024-04-04 23:22:00,1286,US,61,0,1,0,0,0
242,comment,57053,2024-03-14 14:08:00,1429,NG,42,0,1,0,0,0
1506,comment,39973,2024-01-15 19:22:00,1509,DE,59,0,0,0,0,0
111,comment,32325,2024-03-25 08:55:00,1747,MX,58,0,1,0,0,0
161,upload,20806,2024-05-14 17:20:00,1986,IN,0,0,0,0,1,0
1524,like,59719,2024-02-16 14:17:00,1383,BR,0,0,3,0,1,0
131,like,51122,2024-01-30 07:16:00,1969,CA,0,0,0,0,1,0
1417,upload,41439,2024-01-15 23:22:00,1162,BR,0,0,2,0,1,0
624,comment,17024,2024-05-26 19:50:00,1360,US,54,0,2,0,0,0
1982,comment,66837,2024-06-30 04:52:00,1595,BR,66,0,2,0,0,0
506,comment,35715,2024-03-09 05:16:00,1451,DE,49,0,1,0,0,0
781,like,66491,2024-04-27 17:28:00,1557,NG,0,0,0,0,1,0
1633,comment,25597,2024-02-07 04:33:00,1819,US,56,0,3,0,0,0
1972,report,8438,2024-01-09 16:19:00,1324,US,0,0,0,0,1,0
1688,comment,66206,2024-01-07 07:59:00,1119,MX,57,0,0,0,0,0
2409,like,52937,2024-04-29 02:31:00,1179,NG,0,0,2,0,1,0
2298,comment,7333,2024-04-21 16:54:00,1541,US,49,0,2,0,0,0
2590,comment,23730,2024-01-26 23:20:00,1636,BR,1,1,0,3,4,1
1693,upload,15697,2024-02-24 21:44:00,1022,US,0,0,2,0,1,0
2437,comment,27656,2024-05-04 05:47:00,1214,BR,55,0,0,0,0,0
1631,comment,78505,2024-01-06 15:35:00,1053,IN,57,0,1,1,1,0
1314,comment,49104,2024-05-02 20:16:00,1573,ID,57,0,0,0,0,0
1316,upload,26576,2024-01-10 21:28:00,1501,US,0,0,2,0,1,0
1790,comment,75587,2024-03-08 15:24:00,1217,PH,55,0,0,0,0,0
2202,comment,41382,2024-05-04 05:57:00,1279,PH,65,0,0,0,0,0
2355,like,22458,2024-06-03 02:18:00,1861,UA,0,0,2,2,2,0
2537,upload,34805,2024-05-14 01:34:00,1529,IN,0,0,1,0,1,0
2124,like,60913,2024-05-16 15:58:00,1567,US,0,0,1,0,1,0
1823,upload,49651,2024-06-03 04:08:00,1666,NG,0,0,1,0,1,0
1099,comment,53293,2024-05-11 16:04:00,1596,US,53,0,1,0,0,0
2375,like,18884,2024-04-10 13:29:00,1070,DE,0,0,1,0,1,0
1119,comment,43211,2024-06-14 13:54:00,1443,IN,49,0,0,0,0,0
1291,comment,43267,2024-01-11 22:44:00,1565,UK,61,0,1,0,0,0
2561,comment,64227,2024-04-03 09:14:00,1949,ID,51,0,1,0,0,0
1120,comment,14931,2024-02-14 19:08:00,1342,IN,55,0,0,0,0,0
1145,upload,31821,2024-03-05 00:40:00,1228,ID,0,0,2,0,1,0
1171,comment,70933,2024-02-05 14:19:00,1368,US,59,0,0,0,0,0
2402,upload,61849,2024-06-24 20:56:00,1959,PH,0,0,1,0,1,0
1043,like,22182,2024-06-23 13:44:00,1637,BR,0,0,0,0,1,0
154,upload,49489,2024-02-08 06:47:00,1757,DE,0,0,2,0,1,0
2470,comment,18653,2024-03-03 15:06:00,1561,IN,52,0,1,0,0,0
2594,comment,19349,2024-01-11 00:56:00,1633,DE,53,0,1,0,0,0
2573,report,68778,2024-04-23 12:10:00,1726,NG,0,0,2,0,1,0
1684,comment,13970,2024-04-26 22:20:00,1966,PH,48,0,1,0,0,0
2699,upload,78100,2024-04-09 08:27:00,1946,NG,0,0,2,0,1,0
661,comment,37231,2024-02-18 09:34:00,1272,BR,67,0,1,0,0,0
1719,comment,16621,2024-01-29 14:09:00,1971,IN,52,0,0,0,0,0
2831,like,60927,2024-06-24 15:58:00,1549,IN,0,0,0,0,1,0
577,comment,47916,2024-05-04 00:59:00,1188,ID,66,0,0,0,0,0
777,comment,5369,2024-02-27 04:50:00,1314,IN,70,0,1,0,0,0
1184,comment,75367,2024-01-13 23:43:00,1907,UK,52,0,0,0,0,0
1006,comment,37447,2024-02-17 19:46:00,1269,IN,51,0,0,0,0,0
1578,comment,13220,2024-06-18 21:40:00,1747,IN,51,0,1,0,0,0
2887,comment,6561,2024-07-08 18:00:00,1494,MX,60,0,1,0,0,0
2113,comment,60925,2024-02-04 11:24:00,1402,NG,51,0,1,0,0,0
1064,like,16610,2024-02-06 14:38:00,1744,PH,0,0,0,0,1,0
505,comment,19425,2024-02-26 14:51:00,1554,IN,53,0,0,0,0,0
1537,like,38026,2024-04-15 08:47:00,1975,PH,0,0,1,0,1,0
694,comment,20706,2024-05-15 20:24:00,1965,BR,49,0,1,0,0,0
1519,comment,44125,2024-05-13 05:57:00,1085,DE,52,0,2,0,0,0
453,comment,31967,2024-06-30 10:04:00,1639,MX,51,0,0,0,0,0
2956,upload,54672,2024-05-11 14:38:00,1357,UK,0,0,4,0,1,0
902,comment,13696,2024-05-10 18:45:00,1800,MX,55,0,1,1,1,0
2237,comment,41912,2024-02-15 12:39:00,1496,CA,56,0,1,0,0,0
1967,upload,13800,2024-05-23 10:58:00,1610,IN,0,0,1,0,1,0
2116,upload,34163,2024-04-16 20:30:00,1380,IN,0,0,0,0,1,0
2242,report,54364,2024-05-04 17:34:00,1318,DE,0,0,1,0,1,0
2586,comment,55953,2024-03-04 00:59:00,1984,MX,60,0,1,0,0,0
1141,upload,61977,2024-02-01 15:36:00,1690,MX,0,0,3,0,1,0
136,comment,30174,2024-03-02 13:59:00,1614,UK,61,0,0,0,0,0
2684,upload,60215,2024-01-01 14:55:00,1950,US,0,0,1,0,1,0
2407,comment,14797,2024-03-31 20:02:00,1188,MX,59,0,1,0,0,0
789,comment,14788,2024-01-12 23:17:00,1061,IN,50,0,3,0,0,0
755,comment,79717,2024-07-14 05:50:00,1226,US,54,0,0,0,0,0
2250,like,21477,2024-06-06 15:15:00,1561,US,0,0,1,0,1,0
937,comment,72804,2024-01-10 00:02:00,1932,MX,60,0,1,0,0,0
2998,upload,75851,2024-07-10 12:30:00,1718,NG,0,0,4,0,1,0
530,comment,79472,2024-01-14 19:52:00,1829,UK,46,0,2,0,0,0
1451,like,29211,2024-05-25 20:47:00,1551,DE,0,0,1,0,1,0
1321,like,71693,2024-05-19 12:24:00,1232,IN,0,0,0,0,1,0
1608,comment,19633,2024-02-15 15:33:00,1884,AR,54,0,0,0,0,0
1806,upload,7288,2024-01-26 22:44:00,1211,PH,0,0,1,0,1,0
1506,upload,3434,2024-03-09 21:45:00,1994,DE,0,0,0,1,2,0
455,comment,23527,2024-04-16 03:27:00,1294,BR,62,1,1,0,2,0
695,comment,38179,2024-05-04 19:02:00,1731,MX,73,0,0,0,0,0
2278,upload,30303,2024-05-01 11:45:00,1905,BR,0,0,0,0,1,0
761,comment,60503,2024-03-03 15:33:00,1768,IN,47,0,1,0,0,0
1218,report,29511,2024-01-08 07:40:00,1873,BR,0,0,0,0,1,0
1882,upload,5954,2024-03-01 16:02:00,1555,US,0,0,2,0,1,0
1472,comment,64155,2024-07-07 16:22:00,1716,IN,62,0,0,0,0,0
1561,comment,66907,2024-07-10 18:52:00,1000,MX,57,0,2,0,0,0
2523,comment,33565,2024-03-21 02:06:00,1928,NG,61,0,1,0,0,0
1874,comment,53902,2024-07-12 12:40:00,1302,BR,39,0,0,0,0,0
164,comment,23427,2024-03-16 07:02:00,1399,IN,64,0,2,0,0,0
1045,like,49121,2024-01-06 00:22:00,1136,US,0,0,1,0,1,0
149,upload,18410,2024-05-10 14:24:00,1482,DE,0,0,2,0,1,0
1215,comment,54671,2024-01-27 14:04:00,1401,BR,58,0,0,0,0,0
1320,report,62233,2024-01-29 20:17:00,1056,US,0,0,2,0,1,0
2044,like,49983,2024-04-14 12:22:00,1946,NG,0,0,1,1,2,0
209,upload,33046,2024-02-16 03:26:00,1764,IN,0,0,1,0,1,0
208,comment,17649,2024-01-20 08:10:00,3281,US,43,0,1,0,0,0
456,comment,20519,2024-07-11 02:32:00,1169,PH,47,0,0,0,0,0
2789,comment,40761,2024-04-13 11:58:00,1973,IN,56,0,1,0,0,0
1412,comment,30031,2024-01-14 02:33:00,1301,DE,46,0,0,0,0,0
1214,comment,27425,2024-03-16 02:46:00,1817,MX,55,0,2,0,0,0
1305,comment,12985,2024-06-03 20:02:00,1036,IN,53,0,0,0,0,0
2867,comment,51902,2024-05-23 09:01:00,1783,MX,67,0,0,0,0,0
2924,comment,35074,2024-04-22 20:48:00,1742,ID,46,0,0,0,0,0
1815,report,74785,2024-02-01 13:14:00,1903,MX,0,0,2,0,1,0
802,comment,36646,2024-02-23 16:20:00,1197,BR,59,0,0,0,0,0
1954,comment,38048,2024-04-27 07:17:00,1826,MX,58,0,1,0,0,0
455,comment,64452,2024-04-09 03:46:00,1781,BR,45,0,0,0,0,0
406,comment,5528,2024-04-05 16:45:00,1624,BR,64,0,2,0,0,0
2583,comment,77741,2024-03-11 17:25:00,1436,ID,58,0,2,0,0,0
1788,like,60569,2024-06-19 10:49:00,1479,BR,0,0,0,0,1,0
2369,like,18048,2024-03-15 03:07:00,1493,UK,0,0,1,0,1,0
1105,comment,60993,2024-02-27 06:16:00,1280,US,55,0,0,0,0,0
611,comment,2354,2024-03-29 04:58:00,1851,US,42,0,1,0,0,0
1064,upload,52907,2024-01-03 05:30:00,1641,PH,0,0,0,0,1,0
2793,comment,18704,2024-05-17 06:50:00,1939,US,62,0,0,0,0,0
135,comment,52909,2024-07-15 05:37:00,1917,MX,4,1,1,0,3,1
1976,comment,54058,2024-02-04 09:38:00,1577,PH,47,0,0,3,1,0
1739,like,74000,2024-06-25 06:19:00,1726,NG,0,0,2,0,1,0
2955,comment,33292,2024-02-10 14:01:00,1637,IN,45,0,0,0,0,0
2999,comment,75032,2024-03-31 07:31:00,1078,MX,60,0,0,0,0,0
1173,comment,57932,2024-02-10 23:56:00,1390,IN,52,0,0,0,0,0
710,upload,45687,2024-05-24 03:39:00,3291,DE,0,0,0,0,1,0
393,comment,64773,2024-06-02 14:26:00,1736,US,57,0,0,0,0,0
1907,comment,10448,2024-06-01 21:59:00,1799,BR,56,0,0,0,0,0
2435,report,2510,2024-01-01 10:48:00,1020,US,0,0,0,0,1,0
2712,comment,20984,2024-05-25 21:22:00,1544,IN,48,0,0,0,0,0
2907,comment,49852,2024-07-13 22:57:00,1214,BR,65,0,0,0,0,0
2557,comment,75989,2024-05-21 02:31:00,1247,MX,42,1,4,0,2,0
2109,comment,69212,2024-04-07 02:01:00,1371,NG,47,0,0,0,0,0
408,comment,7584,2024-01-27 23:54:00,1047,IN,71,0,2,0,0,0
2662,comment,65072,2024-03-21 09:10:00,1136,US,47,0,1,0,0,0
2481,like,38824,2024-06-19 11:36:00,1637,IN,0,0,1,0,1,0
1344,comment,24509,2024-03-09 19:19:00,1618,MX,60,0,0,0,0,0
402,upload,7909,2024-06-26 04:08:00,1855,PH,0,0,3,0,1,0
152,comment,13705,2024-05-04 04:11:00,1410,ID,59,0,0,0,0,0
794,like,49831,2024-07-15 22:04:00,1199,IN,0,0,3,0,1,0
1316,upload,7132,2024-03-31 13:09:00,1950,US,0,0,3,0,1,0
832,comment,8479,2024-01-12 20:17:00,1514,US,57,0,0,0,0,0
2595,comment,68465,2024-01-23 06:16:00,1552,UK,56,0,1,0,0,0
20,like,12033,2024-02-01 15:33:00,1283,BR,0,0,1,0,1,0
1998,comment,61192,2024-05-14 22:12:00,1824,IN,52,0,0,0,0,0
1393,upload,20152,2024-01-19 03:16:00,1542,US,0,0,2,0,1,0
2697,comment,77298,2024-03-06 03:27:00,1309,NG,62,0,0,0,0,0
2903,like,67237,2024-05-05 11:15:00,1506,US,0,0,0,0,1,0
1207,comment,66448,2024-06-21 18:21:00,1542,PH,11,1,2,0,2,0
492,comment,30751,2024-07-14 22:48:00,1119,US,40,0,2,0,0,0
2929,upload,75176,2024-03-11 23:20:00,1360,CA,0,0,1,0,1,0
2771,like,50825,2024-06-01 06:11:00,1453,US,0,0,0,0,1,0
2112,upload,22483,2024-01-24 01:00:00,1488,MX,0,0,0,0,1,0
2610,comment,67705,2024-06-20 10:17:00,1109,ID,46,0,0,0,0,0
2706,like,43783,2024-05-06 10:06:00,1561,ID,0,0,1,0,1,0
1524,like,56872,2024-03-21 20:00:00,1628,RU,0,0,1,0,1,0
2883,comment,20697,2024-01-06 11:00:00,1755,NG,60,0,1,0,0,0
2790,like,6293,2024-03-07 15:36:00,1552,DE,0,0,0,0,1,0
1766,comment,39996,2024-02-17 14:19:00,1856,MX,69,0,5,0,0,0
2962,like,40665,2024-05-23 12:37:00,1363,NG,0,0,0,0,1,0
134,comment,31627,2024-03-06 07:12:00,1508,BR,51,0,1,0,0,0
2178,comment,19027,2024-05-03 16:29:00,1126,PH,53,0,1,0,0,0
773,comment,77206,2024-03-25 04:12:00,1952,MX,49,1,0,0,2,0
1584,report,54155,2024-04-20 06:28:00,1364,BR,0,0,2,0,1,0
1605,comment,58603,2024-06-08 15:55:00,1314,US,54,0,1,0,0,0
810,comment,35846,2024-04-17 03:56:00,1588,MX,54,1,1,0,2,0
2955,like,53762,2024-03-12 19:06:00,1996,IN,0,0,1,0,1,0
1858,comment,3616,2024-04-19 19:46:00,1859,NG,58,0,1,0,0,0
801,comment,15867,2024-05-12 08:01:00,1291,CA,47,0,0,0,0,0
2117,report,33694,2024-01-29 11:30:00,1361,IN,0,0,1,0,1,0
2876,comment,72795,2024-02-16 00:30:00,1849,ID,51,0,2,0,0,0
2316,comment,60870,2024-03-08 21:04:00,1691,US,56,0,1,0,0,0
2742,comment,43379,2024-05-30 07:03:00,1820,DE,60,0,0,0,0,0
373,upload,48270,2024-06-04 06:56:00,1325,IN,0,0,1,0,1,0
2311,comment,19629,2024-01-10 12:08:00,1307,BR,68,0,0,0,0,0
2904,comment,56753,2024-03-10 16:14:00,1695,NG,46,0,0,0,0,0
272,comment,44841,2024-02-21 17:59:00,1299,US,50,0,0,0,0,0
1368,comment,70318,2024-05-31 08:12:00,1164,CA,65,0,1,0,0,0
2913,upload,50460,2024-06-11 13:03:00,1524,BR,0,0,1,0,1,0
778,like,67932,2024-06-17 10:20:00,1607,BR,0,0,1,2,2,0
1583,upload,32638,2024-01-09 01:52:00,1461,US,0,0,2,0,1,0
2788,like,71424,2024-04-19 16:33:00,1970,NG,0,0,5,0,1,0
2554,comment,65747,2024-01-19 20:22:00,1897,DE,42,0,1,0,0,0
973,upload,74812,2024-04-17 09:20:00,1125,IN,0,0,1,0,1,0
167,comment,54778,2024-02-11 09:10:00,1857,IN,58,0,2,0,0,0
3000,comment,14239,2024-04-02 09:19:00,1441,UK,55,1,0,0,2,0
1799,report,3001,2024-02-26 09:41:00,1495,UA,0,0,1,0,1,0
287,comment,65964,2024-06-04 07:34:00,1522,US,61,0,0,0,0,0
357,comment,11404,2024-01-06 04:08:00,1849,IN,54,0,1,0,0,0
777,comment,75879,2024-03-22 08:09:00,1252,IN,47,1,1,0,2,0
1695,like,24396,2024-03-14 16:00:00,1721,IN,0,0,0,0,1,0
376,upload,21736,2024-07-10 01:01:00,1694,UK,0,0,0,0,1,0
1300,comment,43420,2024-03-05 23:13:00,1145,ID,51,0,2,0,0,0
761,comment,60200,2024-02-08 01:56:00,1757,IN,62,0,0,0,0,0
2038,report,13896,2024-04-10 23:15:00,1075,PH,0,0,1,0,1,0
2176,comment,77562,2024-04-12 05:58:00,1897,ID,53,1,4,0,2,0
1293,like,61159,2024-02-15 11:51:00,1000,US,0,0,0,0,1,0
441,comment,43527,2024-05-31 18:12:00,1987,NG,61,0,0,0,0,0
588,comment,18490,2024-01-27 06:41:00,1810,US,60,0,1,0,0,0
538,upload,43489,2024-02-05 00:31:00,1680,PH,0,0,2,0,1,0
1646,comment,24986,2024-04-05 09:33:00,1099,IN,53,0,2,0,0,0
443,comment,21753,2024-04-01 11:13:00,3344,US,58,0,1,0,0,0
819,comment,41875,2024-02-29 06:06:00,1118,MX,51,0,2,0,0,0
624,report,23470,2024-02-12 14:50:00,1506,US,0,0,1,0,1,0
2055,like,48509,2024-05-18 16:03:00,1791,BR,0,0,2,0,1,0
109,comment,8031,2024-03-01 16:32:00,1866,US,61,0,1,0,0,0
32,comment,29865,2024-03-28 21:05:00,1662,IN,52,0,2,0,0,0
129,report,46204,2024-06-12 13:22:00,1477,MX,0,0,1,0,1,0
1678,comment,60057,2024-02-01 03:09:00,1533,MX,51,0,2,2,1,0
919,comment,545,2024-01-25 23:23:00,1059,IN,40,0,2,0,0,0
148,comment,19852,2024-02-16 22:15:00,1214,ID,50,0,1,0,0,0
707,comment,31106,2024-06-12 17:36:00,1081,PH,57,0,1,2,1,0
1180,upload,40155,2024-07-16 12:26:00,1415,UK,0,0,0,0,1,0
219,comment,41536,2024-04-03 07:23:00,3224,IN,67,0,1,3,1,0
1244,comment,72142,2024-01-25 23:31:00,1412,IN,64,0,1,0,0,0
33,comment,24726,2024-06-11 11:32:00,1500,DE,76,0,1,0,0,0
809,like,54625,2024-07-07 00:24:00,1057,NG,0,0,0,0,1,0
2288,comment,64473,2024-01-30 03:53:00,1627,DE,49,0,2,1,1,0
487,upload,71050,2024-04-01 14:22:00,1301,US,0,0,2,0,1,0
2222,comment,46525,2024-04-23 21:02:00,1653,UK,2,1,2,0,3,1
958,report,20289,2024-01-15 17:27:00,1725,IN,0,0,0,0,1,0
426,comment,44685,2024-01-22 10:14:00,1208,CA,53,0,1,0,0,0
2713,like,29183,2024-04-10 09:58:00,1834,DE,0,0,0,0,1,0
2942,comment,43307,2024-04-06 23:54:00,1482,MX,66,0,0,3,1,0
156,comment,42373,2024-03-29 05:15:00,1481,MX,72,0,2,0,0,0
1677,comment,72926,2024-03-12 14:48:00,1059,CA,59,0,3,0,0,0
329,comment,7020,2024-02-18 14:57:00,1084,US,57,0,2,0,0,0
684,upload,20981,2024-04-10 15:13:00,1020,CA,0,0,1,0,1,0
2775,comment,71813,2024-06-05 20:02:00,1186,BR,49,0,3,0,0,0
1674,comment,15181,2024-04-18 22:36:00,1800,PH,60,0,3,0,0,0
903,upload,52164,2024-03-15 14:56:00,1046,ID,0,0,1,0,1,0
1463,comment,10848,2024-03-18 04:31:00,1419,US,46,1,2,0,2,0
217,comment,9412,2024-01-07 20:10:00,1970,US,56,0,2,0,0,0
500,comment,14918,2024-06-01 04:34:00,1767,US,49,0,1,0,0,0
2449,upload,73321,2024-02-25 21:26:00,1816,BR,0,0,1,0,1,0
2029,comment,75168,2024-04-18 14:20:00,1428,IN,59,0,2,0,0,0
2178,upload,78154,2024-02-01 21:39:00,1288,PH,0,0,1,0,1,0
2271,upload,37705,2024-06-29 12:31:00,1371,PH,0,0,3,0,1,0
1003,comment,70179,2024-06-18 01:17:00,1140,IN,61,0,1,4,1,0
1854,upload,73567,2024-04-01 09:11:00,1972,ID,0,0,0,0,1,0
2255,comment,17511,2024-02-04 18:00:00,1678,US,6,1,0,0,3,1
1011,upload,15214,2024-05-01 17:09:00,1010,IN,0,0,0,0,1,0
2173,like,1340,2024-03-29 19:58:00,1251,IN,0,0,0,0,1,0
75,report,59561,2024-02-16 02:02:00,1854,ID,0,0,0,0,1,0
1038,comment,43632,2024-07-13 16:14:00,1416,US,37,0,0,0,0,0
2877,comment,6545,2024-01-31 15:35:00,1143,DE,61,0,0,0,0,0
2857,comment,74447,2024-01-05 18:39:00,1746,IN,52,0,0,0,0,0
2369,upload,69918,2024-02-19 12:39:00,1018,UK,0,0,0,0,1,0
1223,comment,31537,2024-03-27 08:02:00,1948,US,52,0,2,0,0,0
2480,like,2267,2024-02-17 02:12:00,1923,US,0,0,0,0,1,0
2566,comment,45518,2024-01-06 20:12:00,1391,PH,56,0,1,0,0,0
402,like,29400,2024-02-11 15:49:00,1361,PH,0,0,0,0,1,0
986,comment,78959,2024-04-19 18:52:00,1822,BR,44,0,0,0,0,0
507,comment,27486,2024-02-21 05:33:00,1412,MX,59,0,2,0,0,0
2872,report,39351,2024-01-16 10:14:00,1453,BR,0,0,0,0,1,0
1606,comment,27815,2024-02-10 06:43:00,1901,US,53,0,2,0,0,0
989,comment,55106,2024-02-21 17:10:00,1738,BR,52,0,5,0,0,0
2960,report,52916,2024-02-29 18:05:00,3355,NG,0,0,3,0,1,0
2677,comment,42956,2024-06-19 09:01:00,1406,PH,57,0,1,0,0,0
2433,upload,17748,2024-03-13 16:24:00,1931,PH,0,0,0,0,1,0
500,comment,69004,2024-04-17 03:12:00,1138,US,62,0,0,0,0,0
1936,comment,29332,2024-03-06 19:48:00,1355,UK,69,0,0,0,0,0
573,comment,35372,2024-01-10 21:57:00,1689,PH,55,0,0,0,0,0
1417,like,58219,2024-01-25 19:50:00,1034,BR,0,0,1,0,1,0
2742,comment,66548,2024-01-11 19:25:00,1074,DE,50,0,1,0,0,0
2412,like,8955,2024-04-28 06:17:00,1130,PH,0,0,2,0,1,0
236,comment,23007,2024-04-07 16:24:00,1973,US,67,0,1,0,0,0
2338,comment,49768,2024-04-07 14:53:00,1678,US,43,0,0,0,0,0
2677,comment,65906,2024-02-21 22:51:00,1359,PH,55,0,1,0,0,0
130,upload,32174,2024-07-01 20:06:00,3444,PH,0,0,3,0,1,0
1456,upload,67777,2024-03-29 06:08:00,1208,US,0,0,0,0,1,0
1827,comment,44767,2024-01-27 11:33:00,1365,BR,59,0,1,0,0,0
369,comment,60105,2024-07-10 22:40:00,1098,DE,60,0,0,0,0,0
2789,like,47669,2024-04-13 06:02:00,1974,IN,0,0,1,0,1,0
708,upload,75516,2024-04-07 10:43:00,1269,US,0,0,0,0,1,0
2610,report,67262,2024-06-17 16:49:00,1153,ID,0,0,0,0,1,0
341,upload,31425,2024-04-28 11:36:00,1388,IN,0,0,1,0,1,0
2262,report,38486,2024-02-08 16:47:00,1747,DE,0,0,1,0,1,0
1705,comment,34710,2024-01-13 09:00:00,1013,BR,55,0,2,0,0,0
7,comment,37996,2024-06-28 16:06:00,1669,IN,69,0,1,0,0,0
833,comment,28184,2024-01-29 02:57:00,1860,MX,57,0,1,0,0,0
1252,comment,33927,2024-04-24 03:33:00,1235,US,55,0,1,0,0,0
59,comment,1221,2024-04-22 22:55:00,1472,UK,45,0,2,0,0,0
1526,upload,32731,2024-01-12 00:58:00,1034,US,0,0,0,0,1,0
1320,comment,64499,2024-02-12 00:04:00,1730,US,52,0,1,3,1,0
2799,comment,5716,2024-04-09 07:14:00,1652,DE,54,0,2,0,0,0
1035,comment,76329,2024-04-22 01:34:00,1356,US,47,0,1,0,0,0
342,comment,14466,2024-07-06 23:30:00,1003,PH,65,0,0,0,0,0
2129,comment,78840,2024-03-10 09:24:00,1268,MX,66,0,0,0,0,0
1901,comment,34279,2024-03-25 11:42:00,1138,CA,50,0,1,0,0,0
2446,comment,54605,2024-03-28 00:55:00,1634,CA,53,0,1,0,0,0
36,comment,71631,2024-01-19 05:06:00,1732,DE,59,0,0,0,0,0
1180,comment,29938,2024-03-14 05:27:00,1040,UK,46,0,2,0,0,0
1262,comment,73962,2024-04-29 18:01:00,1548,DE,56,0,1,0,0,0
2248,report,23413,2024-06-12 12:27:00,1131,IN,0,0,0,0,1,0
2965,report,25416,2024-03-29 20:40:00,1430,US,0,0,1,0,1,0
1155,like,19264,2024-05-24 01:06:00,1897,US,0,0,1,0,1,0
1059,comment,13949,2024-02-26 06:55:00,1702,IN,47,0,0,0,0,0
1138,upload,65494,2024-01-27 08:11:00,1751,UK,0,0,2,3,2,0
1911,comment,41780,2024-04-26 06:49:00,1934,ID,53,0,1,0,0,0
2569,comment,75329,2024-06-11 05:45:00,1139,IN,62,0,0,0,0,0
1708,comment,5445,2024-07-18 05:57:00,1542,UK,47,0,2,2,1,0
2366,like,37643,2024-05-24 12:40:00,1548,US,0,0,1,0,1,0
1983,comment,44599,2024-02-03 21:20:00,1120,BR,52,0,1,0,0,0
1425,like,12411,2024-03-03 00:29:00,1910,US,0,0,0,0,1,0
397,comment,48948,2024-07-14 12:06:00,1914,BR,58,0,0,0,0,0
2395,comment,58946,2024-02-19 14:28:00,1642,US,49,0,1,0,0,0
223,comment,58027,2024-01-18 10:12:00,1406,IN,63,0,3,0,0,0
1478,like,46208,2024-02-29 22:39:00,1586,US,0,0,0,0,1,0
